filename,class_name,class_idx
mnist_02299.png,5,5
mnist_02300.png,0,0
mnist_02301.png,8,8
mnist_02302.png,2,2
mnist_02303.png,1,1
mnist_02304.png,5,5
mnist_02305.png,2,2
mnist_02306.png,5,5
mnist_02307.png,9,9
mnist_02308.png,0,0
mnist_02309.png,5,5
mnist_02310.png,1,1
mnist_02311.png,9,9
mnist_02312.png,1,1
mnist_02313.png,7,7
mnist_02314.png,7,7
mnist_02315.png,1,1
mnist_02316.png,1,1
mnist_02317.png,2,2
mnist_02318.png,4,4
mnist_02319.png,3,3
mnist_02320.png,0,0
mnist_02321.png,7,7
mnist_02322.png,2,2
mnist_02323.png,1,1
mnist_02324.png,2,2
mnist_02325.png,1,1
mnist_02326.png,1,1
mnist_02327.png,0,0
mnist_02328.png,8,8
mnist_02329.png,8,8
mnist_02330.png,9,9
mnist_02331.png,1,1
mnist_02332.png,2,2
mnist_02333.png,6,6
mnist_02334.png,3,3
mnist_02335.png,9,9
mnist_02336.png,8,8
mnist_02337.png,2,2
mnist_02338.png,4,4
mnist_02339.png,8,8
mnist_02340.png,5,5
mnist_02341.png,3,3
mnist_02342.png,0,0
mnist_02343.png,7,7
mnist_02344.png,9,9
mnist_02345.png,1,1
mnist_02346.png,1,1
mnist_02347.png,2,2
mnist_02348.png,8,8
mnist_02349.png,4,4
mnist_02350.png,3,3
mnist_02351.png,1,1
mnist_02352.png,2,2
mnist_02353.png,3,3
mnist_02354.png,8,8
mnist_02355.png,7,7
mnist_02356.png,3,3
mnist_02357.png,0,0
mnist_02358.png,6,6
mnist_02359.png,0,0
mnist_02360.png,1,1
mnist_02361.png,0,0
mnist_02362.png,8,8
mnist_02363.png,5,5
mnist_02364.png,9,9
mnist_02365.png,6,6
mnist_02366.png,7,7
mnist_02367.png,5,5
mnist_02368.png,2,2
mnist_02369.png,4,4
mnist_02370.png,0,0
mnist_02371.png,4,4
mnist_02372.png,8,8
mnist_02373.png,6,6
mnist_02374.png,2,2
mnist_02375.png,1,1
mnist_02376.png,7,7
mnist_02377.png,7,7
mnist_02378.png,2,2
mnist_02379.png,5,5
mnist_02380.png,8,8
mnist_02381.png,1,1
mnist_02382.png,1,1
mnist_02383.png,7,7
mnist_02384.png,1,1
mnist_02385.png,3,3
mnist_02386.png,0,0
mnist_02387.png,3,3
mnist_02388.png,5,5
mnist_02389.png,1,1
mnist_02390.png,8,8
mnist_02391.png,6,6
mnist_02392.png,1,1
mnist_02393.png,4,4
mnist_02394.png,7,7
mnist_02395.png,8,8
mnist_02396.png,6,6
mnist_02397.png,0,0
mnist_02398.png,0,0
mnist_02399.png,6,6
mnist_02400.png,1,1
mnist_02401.png,7,7
mnist_02402.png,1,1
mnist_02403.png,2,2
mnist_02404.png,2,2
mnist_02405.png,3,3
mnist_02406.png,3,3
mnist_02407.png,2,2
mnist_02408.png,3,3
mnist_02409.png,1,1
mnist_02410.png,9,9
mnist_02411.png,4,4
mnist_02412.png,7,7
mnist_02413.png,2,2
mnist_02414.png,7,7
mnist_02415.png,1,1
mnist_02416.png,1,1
mnist_02417.png,3,3
mnist_02418.png,1,1
mnist_02419.png,2,2
mnist_02420.png,8,8
mnist_02421.png,9,9
mnist_02422.png,5,5
mnist_02423.png,9,9
mnist_02424.png,7,7
mnist_02425.png,2,2
mnist_02426.png,3,3
mnist_02427.png,8,8
mnist_02428.png,7,7
mnist_02429.png,7,7
mnist_02430.png,1,1
mnist_02431.png,2,2
mnist_02432.png,7,7
mnist_02433.png,4,4
mnist_02434.png,5,5
mnist_02435.png,9,9
mnist_02436.png,8,8
mnist_02437.png,4,4
mnist_02438.png,0,0
mnist_02439.png,5,5
mnist_02440.png,3,3
mnist_02441.png,1,1
mnist_02442.png,7,7
mnist_02443.png,9,9
mnist_02444.png,9,9
mnist_02445.png,6,6
mnist_02446.png,7,7
mnist_02447.png,4,4
mnist_02448.png,1,1
mnist_02449.png,6,6
mnist_02450.png,0,0
mnist_02451.png,9,9
mnist_02452.png,9,9
mnist_02453.png,9,9
mnist_02454.png,4,4
mnist_02455.png,5,5
mnist_02456.png,8,8
mnist_02457.png,4,4
mnist_02458.png,5,5
mnist_02459.png,4,4
mnist_02460.png,1,1
mnist_02461.png,1,1
mnist_02462.png,4,4
mnist_02463.png,6,6
mnist_02464.png,3,3
mnist_02465.png,1,1
mnist_02466.png,7,7
mnist_02467.png,6,6
mnist_02468.png,8,8
mnist_02469.png,5,5
mnist_02470.png,9,9
mnist_02471.png,2,2
mnist_02472.png,0,0
mnist_02473.png,6,6
mnist_02474.png,2,2
mnist_02475.png,2,2
mnist_02476.png,8,8
mnist_02477.png,4,4
mnist_02478.png,9,9
mnist_02479.png,3,3
mnist_02480.png,5,5
mnist_02481.png,2,2
mnist_02482.png,7,7
mnist_02483.png,5,5
mnist_02484.png,5,5
mnist_02485.png,2,2
mnist_02486.png,6,6
mnist_02487.png,2,2
mnist_02488.png,1,1
mnist_02489.png,0,0
mnist_02490.png,2,2
mnist_02491.png,8,8
mnist_02492.png,4,4
mnist_02493.png,9,9
mnist_02494.png,0,0
mnist_02495.png,9,9
mnist_02496.png,8,8
mnist_02497.png,2,2
mnist_02498.png,7,7
mnist_02499.png,2,2
mnist_02500.png,8,8
mnist_02501.png,0,0
mnist_02502.png,1,1
mnist_02503.png,1,1
mnist_02504.png,4,4
mnist_02505.png,6,6
mnist_02506.png,9,9
mnist_02507.png,5,5
mnist_02508.png,5,5
mnist_02509.png,4,4
mnist_02510.png,9,9
mnist_02511.png,3,3
mnist_02512.png,1,1
mnist_02513.png,3,3
mnist_02514.png,3,3
mnist_02515.png,6,6
mnist_02516.png,5,5
mnist_02517.png,2,2
mnist_02518.png,0,0
mnist_02519.png,8,8
mnist_02520.png,9,9
mnist_02521.png,0,0
mnist_02522.png,4,4
mnist_02523.png,4,4
mnist_02524.png,9,9
mnist_02525.png,2,2
mnist_02526.png,4,4
mnist_02527.png,8,8
mnist_02528.png,3,3
mnist_02529.png,7,7
mnist_02530.png,4,4
mnist_02531.png,1,1
mnist_02532.png,4,4
mnist_02533.png,9,9
mnist_02534.png,3,3
mnist_02535.png,4,4
mnist_02536.png,9,9
mnist_02537.png,0,0
mnist_02538.png,2,2
mnist_02539.png,8,8
mnist_02540.png,1,1
mnist_02541.png,7,7
mnist_02542.png,1,1
mnist_02543.png,1,1
mnist_02544.png,7,7
mnist_02545.png,0,0
mnist_02546.png,0,0
mnist_02547.png,5,5
mnist_02548.png,0,0
mnist_02549.png,7,7
mnist_02550.png,2,2
mnist_02551.png,3,3
mnist_02552.png,8,8
mnist_02553.png,6,6
mnist_02554.png,9,9
mnist_02555.png,6,6
mnist_02556.png,4,4
mnist_02557.png,2,2
mnist_02558.png,1,1
mnist_02559.png,9,9
mnist_02560.png,6,6
mnist_02561.png,8,8
mnist_02562.png,6,6
mnist_02563.png,1,1
mnist_02564.png,3,3
mnist_02565.png,9,9
mnist_02566.png,0,0
mnist_02567.png,3,3
mnist_02568.png,3,3
mnist_02569.png,7,7
mnist_02570.png,7,7
mnist_02571.png,2,2
mnist_02572.png,5,5
mnist_02573.png,8,8
mnist_02574.png,8,8
mnist_02575.png,7,7
mnist_02576.png,1,1
mnist_02577.png,9,9
mnist_02578.png,8,8
mnist_02579.png,6,6
mnist_02580.png,9,9
mnist_02581.png,6,6
mnist_02582.png,5,5
mnist_02583.png,8,8
mnist_02584.png,0,0
mnist_02585.png,1,1
mnist_02586.png,0,0
mnist_02587.png,0,0
mnist_02588.png,4,4
mnist_02589.png,5,5
mnist_02590.png,7,7
mnist_02591.png,9,9
mnist_02592.png,0,0
mnist_02593.png,6,6
mnist_02594.png,2,2
mnist_02595.png,6,6
mnist_02596.png,1,1
mnist_02597.png,4,4
mnist_02598.png,6,6
mnist_02599.png,5,5
mnist_02600.png,6,6
mnist_02601.png,4,4
mnist_02602.png,0,0
mnist_02603.png,9,9
mnist_02604.png,3,3
mnist_02605.png,0,0
mnist_02606.png,9,9
mnist_02607.png,7,7
mnist_02608.png,5,5
mnist_02609.png,3,3
mnist_02610.png,0,0
mnist_02611.png,6,6
mnist_02612.png,6,6
mnist_02613.png,1,1
mnist_02614.png,2,2
mnist_02615.png,5,5
mnist_02616.png,4,4
mnist_02617.png,9,9
mnist_02618.png,1,1
mnist_02619.png,8,8
mnist_02620.png,9,9
mnist_02621.png,8,8
mnist_02622.png,4,4
mnist_02623.png,1,1
mnist_02624.png,5,5
mnist_02625.png,3,3
mnist_02626.png,8,8
mnist_02627.png,4,4
mnist_02628.png,2,2
mnist_02629.png,5,5
mnist_02630.png,8,8
mnist_02631.png,3,3
mnist_02632.png,3,3
mnist_02633.png,5,5
mnist_02634.png,9,9
mnist_02635.png,5,5
mnist_02636.png,1,1
mnist_02637.png,7,7
mnist_02638.png,4,4
mnist_02639.png,1,1
mnist_02640.png,6,6
mnist_02641.png,1,1
mnist_02642.png,0,0
mnist_02643.png,3,3
mnist_02644.png,0,0
mnist_02645.png,6,6
mnist_02646.png,4,4
mnist_02647.png,4,4
mnist_02648.png,2,2
mnist_02649.png,3,3
mnist_02650.png,7,7
mnist_02651.png,2,2
mnist_02652.png,0,0
mnist_02653.png,1,1
mnist_02654.png,9,9
mnist_02655.png,2,2
mnist_02656.png,9,9
mnist_02657.png,8,8
mnist_02658.png,4,4
mnist_02659.png,9,9
mnist_02660.png,9,9
mnist_02661.png,4,4
mnist_02662.png,4,4
mnist_02663.png,4,4
mnist_02664.png,2,2
mnist_02665.png,6,6
mnist_02666.png,5,5
mnist_02667.png,4,4
mnist_02668.png,1,1
mnist_02669.png,5,5
mnist_02670.png,2,2
mnist_02671.png,4,4
mnist_02672.png,3,3
mnist_02673.png,4,4
mnist_02674.png,4,4
mnist_02675.png,1,1
mnist_02676.png,4,4
mnist_02677.png,6,6
mnist_02678.png,0,0
mnist_02679.png,0,0
mnist_02680.png,4,4
mnist_02681.png,6,6
mnist_02682.png,1,1
mnist_02683.png,9,9
mnist_02684.png,9,9
mnist_02685.png,9,9
mnist_02686.png,5,5
mnist_02687.png,3,3
mnist_02688.png,3,3
mnist_02689.png,9,9
mnist_02690.png,9,9
mnist_02691.png,0,0
mnist_02692.png,8,8
mnist_02693.png,1,1
mnist_02694.png,9,9
mnist_02695.png,2,2
mnist_02696.png,9,9
mnist_02697.png,5,5
mnist_02698.png,7,7
mnist_02699.png,9,9
mnist_02700.png,1,1
mnist_02701.png,7,7
mnist_02702.png,5,5
mnist_02703.png,9,9
mnist_02704.png,0,0
mnist_02705.png,3,3
mnist_02706.png,5,5
mnist_02707.png,6,6
mnist_02708.png,9,9
mnist_02709.png,9,9
mnist_02710.png,1,1
mnist_02711.png,5,5
mnist_02712.png,9,9
mnist_02713.png,8,8
mnist_02714.png,5,5
mnist_02715.png,1,1
mnist_02716.png,1,1
mnist_02717.png,1,1
mnist_02718.png,8,8
mnist_02719.png,8,8
mnist_02720.png,7,7
mnist_02721.png,7,7
mnist_02722.png,8,8
mnist_02723.png,9,9
mnist_02724.png,5,5
mnist_02725.png,7,7
mnist_02726.png,7,7
mnist_02727.png,4,4
mnist_02728.png,7,7
mnist_02729.png,2,2
mnist_02730.png,2,2
mnist_02731.png,9,9
mnist_02732.png,3,3
mnist_02733.png,3,3
mnist_02734.png,5,5
mnist_02735.png,8,8
mnist_02736.png,3,3
mnist_02737.png,8,8
mnist_02738.png,1,1
mnist_02739.png,5,5
mnist_02740.png,5,5
mnist_02741.png,4,4
mnist_02742.png,9,9
mnist_02743.png,2,2
mnist_02744.png,5,5
mnist_02745.png,3,3
mnist_02746.png,8,8
mnist_02747.png,5,5
mnist_02748.png,3,3
mnist_02749.png,2,2
mnist_02750.png,5,5
mnist_02751.png,3,3
mnist_02752.png,2,2
mnist_02753.png,7,7
mnist_02754.png,4,4
mnist_02755.png,8,8
mnist_02756.png,2,2
mnist_02757.png,6,6
mnist_02758.png,4,4
mnist_02759.png,2,2
mnist_02760.png,3,3
mnist_02761.png,4,4
mnist_02762.png,9,9
mnist_02763.png,7,7
mnist_02764.png,7,7
mnist_02765.png,7,7
mnist_02766.png,7,7
mnist_02767.png,4,4
mnist_02768.png,4,4
mnist_02769.png,2,2
mnist_02770.png,4,4
mnist_02771.png,0,0
mnist_02772.png,2,2
mnist_02773.png,4,4
mnist_02774.png,9,9
mnist_02775.png,0,0
mnist_02776.png,9,9
mnist_02777.png,1,1
mnist_02778.png,5,5
mnist_02779.png,8,8
mnist_02780.png,5,5
mnist_02781.png,8,8
mnist_02782.png,1,1
mnist_02783.png,1,1
mnist_02784.png,1,1
mnist_02785.png,9,9
mnist_02786.png,2,2
mnist_02787.png,3,3
mnist_02788.png,6,6
mnist_02789.png,1,1
mnist_02790.png,0,0
mnist_02791.png,7,7
mnist_02792.png,9,9
mnist_02793.png,3,3
mnist_02794.png,4,4
mnist_02795.png,9,9
mnist_02796.png,4,4
mnist_02797.png,6,6
mnist_02798.png,6,6
mnist_02799.png,8,8
mnist_02800.png,8,8
mnist_02801.png,6,6
mnist_02802.png,4,4
mnist_02803.png,3,3
mnist_02804.png,4,4
mnist_02805.png,9,9
mnist_02806.png,3,3
mnist_02807.png,2,2
mnist_02808.png,9,9
mnist_02809.png,3,3
mnist_02810.png,6,6
mnist_02811.png,7,7
mnist_02812.png,3,3
mnist_02813.png,6,6
mnist_02814.png,6,6
mnist_02815.png,2,2
mnist_02816.png,7,7
mnist_02817.png,7,7
mnist_02818.png,7,7
mnist_02819.png,0,0
mnist_02820.png,9,9
mnist_02821.png,2,2
mnist_02822.png,5,5
mnist_02823.png,3,3
mnist_02824.png,5,5
mnist_02825.png,3,3
mnist_02826.png,5,5
mnist_02827.png,9,9
mnist_02828.png,4,4
mnist_02829.png,0,0
mnist_02830.png,4,4
mnist_02831.png,8,8
mnist_02832.png,4,4
mnist_02833.png,9,9
mnist_02834.png,6,6
mnist_02835.png,7,7
mnist_02836.png,2,2
mnist_02837.png,4,4
mnist_02838.png,9,9
mnist_02839.png,1,1
mnist_02840.png,9,9
mnist_02841.png,0,0
mnist_02842.png,1,1
mnist_02843.png,6,6
mnist_02844.png,1,1
mnist_02845.png,7,7
mnist_02846.png,7,7
mnist_02847.png,9,9
mnist_02848.png,8,8
mnist_02849.png,0,0
mnist_02850.png,3,3
mnist_02851.png,3,3
mnist_02852.png,9,9
mnist_02853.png,2,2
mnist_02854.png,4,4
mnist_02855.png,5,5
mnist_02856.png,6,6
mnist_02857.png,3,3
mnist_02858.png,7,7
mnist_02859.png,8,8
mnist_02860.png,3,3
mnist_02861.png,2,2
mnist_02862.png,9,9
mnist_02863.png,3,3
mnist_02864.png,1,1
mnist_02865.png,0,0
mnist_02866.png,3,3
mnist_02867.png,4,4
mnist_02868.png,2,2
mnist_02869.png,3,3
mnist_02870.png,4,4
mnist_02871.png,2,2
mnist_02872.png,2,2
mnist_02873.png,2,2
mnist_02874.png,7,7
mnist_02875.png,0,0
mnist_02876.png,5,5
mnist_02877.png,8,8
mnist_02878.png,0,0
mnist_02879.png,2,2
mnist_02880.png,2,2
mnist_02881.png,3,3
mnist_02882.png,5,5
mnist_02883.png,6,6
mnist_02884.png,4,4
mnist_02885.png,9,9
mnist_02886.png,2,2
mnist_02887.png,9,9
mnist_02888.png,8,8
mnist_02889.png,1,1
mnist_02890.png,4,4
mnist_02891.png,9,9
mnist_02892.png,0,0
mnist_02893.png,8,8
mnist_02894.png,5,5
mnist_02895.png,5,5
mnist_02896.png,4,4
mnist_02897.png,4,4
mnist_02898.png,3,3
mnist_02899.png,9,9
mnist_02900.png,5,5
mnist_02901.png,4,4
mnist_02902.png,0,0
mnist_02903.png,8,8
mnist_02904.png,8,8
mnist_02905.png,4,4
mnist_02906.png,2,2
mnist_02907.png,4,4
mnist_02908.png,1,1
mnist_02909.png,1,1
mnist_02910.png,2,2
mnist_02911.png,9,9
mnist_02912.png,7,7
mnist_02913.png,3,3
mnist_02914.png,8,8
mnist_02915.png,0,0
mnist_02916.png,4,4
mnist_02917.png,7,7
mnist_02918.png,2,2
mnist_02919.png,9,9
mnist_02920.png,3,3
mnist_02921.png,1,1
mnist_02922.png,1,1
mnist_02923.png,6,6
mnist_02924.png,4,4
mnist_02925.png,9,9
mnist_02926.png,8,8
mnist_02927.png,2,2
mnist_02928.png,9,9
mnist_02929.png,9,9
mnist_02930.png,6,6
mnist_02931.png,2,2
mnist_02932.png,1,1
mnist_02933.png,0,0
mnist_02934.png,7,7
mnist_02935.png,4,4
mnist_02936.png,3,3
mnist_02937.png,7,7
mnist_02938.png,4,4
mnist_02939.png,0,0
mnist_02940.png,1,1
mnist_02941.png,0,0
mnist_02942.png,3,3
mnist_02943.png,9,9
mnist_02944.png,0,0
mnist_02945.png,3,3
mnist_02946.png,1,1
mnist_02947.png,8,8
mnist_02948.png,5,5
mnist_02949.png,6,6
mnist_02950.png,1,1
mnist_02951.png,4,4
mnist_02952.png,9,9
mnist_02953.png,8,8
mnist_02954.png,0,0
mnist_02955.png,1,1
mnist_02956.png,6,6
mnist_02957.png,1,1
mnist_02958.png,2,2
mnist_02959.png,3,3
mnist_02960.png,6,6
mnist_02961.png,1,1
mnist_02962.png,8,8
mnist_02963.png,1,1
mnist_02964.png,5,5
mnist_02965.png,4,4
mnist_02966.png,9,9
mnist_02967.png,0,0
mnist_02968.png,8,8
mnist_02969.png,1,1
mnist_02970.png,8,8
mnist_02971.png,2,2
mnist_02972.png,9,9
mnist_02973.png,7,7
mnist_02974.png,7,7
mnist_02975.png,0,0
mnist_02976.png,8,8
mnist_02977.png,0,0
mnist_02978.png,8,8
mnist_02979.png,3,3
mnist_02980.png,4,4
mnist_02981.png,9,9
mnist_02982.png,7,7
mnist_02983.png,9,9
mnist_02984.png,9,9
mnist_02985.png,7,7
mnist_02986.png,1,1
mnist_02987.png,7,7
mnist_02988.png,2,2
mnist_02989.png,2,2
mnist_02990.png,6,6
mnist_02991.png,9,9
mnist_02992.png,7,7
mnist_02993.png,0,0
mnist_02994.png,1,1
mnist_02995.png,1,1
mnist_02996.png,3,3
mnist_02997.png,2,2
mnist_02998.png,9,9
mnist_02999.png,9,9
mnist_03000.png,0,0
mnist_03001.png,4,4
mnist_03002.png,3,3
mnist_03003.png,9,9
mnist_03004.png,7,7
mnist_03005.png,2,2
mnist_03006.png,3,3
mnist_03007.png,4,4
mnist_03008.png,5,5
mnist_03009.png,7,7
mnist_03010.png,7,7
mnist_03011.png,4,4
mnist_03012.png,3,3
mnist_03013.png,3,3
mnist_03014.png,1,1
mnist_03015.png,9,9
mnist_03016.png,8,8
mnist_03017.png,0,0
mnist_03018.png,8,8
mnist_03019.png,2,2
mnist_03020.png,5,5
mnist_03021.png,0,0
mnist_03022.png,8,8
mnist_03023.png,6,6
mnist_03024.png,2,2
mnist_03025.png,8,8
mnist_03026.png,4,4
mnist_03027.png,5,5
mnist_03028.png,6,6
mnist_03029.png,4,4
mnist_03030.png,9,9
mnist_03031.png,2,2
mnist_03032.png,6,6
mnist_03033.png,2,2
mnist_03034.png,6,6
mnist_03035.png,8,8
mnist_03036.png,1,1
mnist_03037.png,0,0
mnist_03038.png,6,6
mnist_03039.png,8,8
mnist_03040.png,7,7
mnist_03041.png,9,9
mnist_03042.png,8,8
mnist_03043.png,4,4
mnist_03044.png,5,5
mnist_03045.png,6,6
mnist_03046.png,3,3
mnist_03047.png,7,7
mnist_03048.png,1,1
mnist_03049.png,3,3
mnist_03050.png,5,5
mnist_03051.png,5,5
mnist_03052.png,1,1
mnist_03053.png,3,3
mnist_03054.png,8,8
mnist_03055.png,7,7
mnist_03056.png,9,9
mnist_03057.png,3,3
mnist_03058.png,1,1
mnist_03059.png,1,1
mnist_03060.png,1,1
mnist_03061.png,3,3
mnist_03062.png,8,8
mnist_03063.png,1,1
mnist_03064.png,7,7
mnist_03065.png,6,6
mnist_03066.png,7,7
mnist_03067.png,2,2
mnist_03068.png,2,2
mnist_03069.png,7,7
mnist_03070.png,2,2
mnist_03071.png,3,3
mnist_03072.png,7,7
mnist_03073.png,4,4
mnist_03074.png,0,0
mnist_03075.png,6,6
mnist_03076.png,4,4
mnist_03077.png,8,8
mnist_03078.png,6,6
mnist_03079.png,2,2
mnist_03080.png,6,6
mnist_03081.png,7,7
mnist_03082.png,8,8
mnist_03083.png,8,8
mnist_03084.png,2,2
mnist_03085.png,1,1
mnist_03086.png,1,1
mnist_03087.png,5,5
mnist_03088.png,2,2
mnist_03089.png,4,4
mnist_03090.png,2,2
mnist_03091.png,0,0
mnist_03092.png,3,3
mnist_03093.png,1,1
mnist_03094.png,8,8
mnist_03095.png,3,3
mnist_03096.png,9,9
mnist_03097.png,5,5
mnist_03098.png,8,8
mnist_03099.png,3,3
mnist_03100.png,7,7
mnist_03101.png,0,0
mnist_03102.png,6,6
mnist_03103.png,1,1
mnist_03104.png,0,0
mnist_03105.png,5,5
mnist_03106.png,8,8
mnist_03107.png,9,9
mnist_03108.png,8,8
mnist_03109.png,3,3
mnist_03110.png,5,5
mnist_03111.png,8,8
mnist_03112.png,4,4
mnist_03113.png,2,2
mnist_03114.png,0,0
mnist_03115.png,2,2
mnist_03116.png,4,4
mnist_03117.png,3,3
mnist_03118.png,7,7
mnist_03119.png,5,5
mnist_03120.png,5,5
mnist_03121.png,7,7
mnist_03122.png,6,6
mnist_03123.png,8,8
mnist_03124.png,6,6
mnist_03125.png,5,5
mnist_03126.png,8,8
mnist_03127.png,2,2
mnist_03128.png,0,0
mnist_03129.png,3,3
mnist_03130.png,8,8
mnist_03131.png,0,0
mnist_03132.png,3,3
mnist_03133.png,0,0
mnist_03134.png,0,0
mnist_03135.png,0,0
mnist_03136.png,5,5
mnist_03137.png,8,8
mnist_03138.png,1,1
mnist_03139.png,8,8
mnist_03140.png,1,1
mnist_03141.png,1,1
mnist_03142.png,9,9
mnist_03143.png,8,8
mnist_03144.png,4,4
mnist_03145.png,6,6
mnist_03146.png,8,8
mnist_03147.png,2,2
mnist_03148.png,7,7
mnist_03149.png,1,1
mnist_03150.png,4,4
mnist_03151.png,7,7
mnist_03152.png,3,3
mnist_03153.png,2,2
mnist_03154.png,0,0
mnist_03155.png,1,1
mnist_03156.png,5,5
mnist_03157.png,0,0
mnist_03158.png,2,2
mnist_03159.png,6,6
mnist_03160.png,0,0
mnist_03161.png,4,4
mnist_03162.png,4,4
mnist_03163.png,6,6
mnist_03164.png,0,0
mnist_03165.png,7,7
mnist_03166.png,2,2
mnist_03167.png,0,0
mnist_03168.png,1,1
mnist_03169.png,4,4
mnist_03170.png,1,1
mnist_03171.png,3,3
mnist_03172.png,5,5
mnist_03173.png,2,2
mnist_03174.png,9,9
mnist_03175.png,9,9
mnist_03176.png,7,7
mnist_03177.png,1,1
mnist_03178.png,6,6
mnist_03179.png,5,5
mnist_03180.png,8,8
mnist_03181.png,3,3
mnist_03182.png,7,7
mnist_03183.png,1,1
mnist_03184.png,8,8
mnist_03185.png,0,0
mnist_03186.png,4,4
mnist_03187.png,2,2
mnist_03188.png,5,5
mnist_03189.png,8,8
mnist_03190.png,1,1
mnist_03191.png,9,9
mnist_03192.png,4,4
mnist_03193.png,3,3
mnist_03194.png,1,1
mnist_03195.png,8,8
mnist_03196.png,4,4
mnist_03197.png,8,8
mnist_03198.png,7,7
mnist_03199.png,8,8
mnist_03200.png,2,2
mnist_03201.png,3,3
mnist_03202.png,6,6
mnist_03203.png,3,3
mnist_03204.png,6,6
mnist_03205.png,9,9
mnist_03206.png,2,2
mnist_03207.png,8,8
mnist_03208.png,8,8
mnist_03209.png,2,2
mnist_03210.png,4,4
mnist_03211.png,8,8
mnist_03212.png,0,0
mnist_03213.png,5,5
mnist_03214.png,7,7
mnist_03215.png,4,4
mnist_03216.png,2,2
mnist_03217.png,6,6
mnist_03218.png,2,2
mnist_03219.png,1,1
mnist_03220.png,1,1
mnist_03221.png,0,0
mnist_03222.png,2,2
mnist_03223.png,1,1
mnist_03224.png,6,6
mnist_03225.png,7,7
mnist_03226.png,8,8
mnist_03227.png,8,8
mnist_03228.png,7,7
mnist_03229.png,4,4
mnist_03230.png,6,6
mnist_03231.png,1,1
mnist_03232.png,1,1
mnist_03233.png,5,5
mnist_03234.png,0,0
mnist_03235.png,4,4
mnist_03236.png,7,7
mnist_03237.png,3,3
mnist_03238.png,0,0
mnist_03239.png,6,6
mnist_03240.png,8,8
mnist_03241.png,2,2
mnist_03242.png,1,1
mnist_03243.png,3,3
mnist_03244.png,8,8
mnist_03245.png,0,0
mnist_03246.png,7,7
mnist_03247.png,2,2
mnist_03248.png,5,5
mnist_03249.png,8,8
mnist_03250.png,0,0
mnist_03251.png,8,8
mnist_03252.png,8,8
mnist_03253.png,8,8
mnist_03254.png,4,4
mnist_03255.png,8,8
mnist_03256.png,0,0
mnist_03257.png,6,6
mnist_03258.png,5,5
mnist_03259.png,1,1
mnist_03260.png,3,3
mnist_03261.png,2,2
mnist_03262.png,0,0
mnist_03263.png,7,7
mnist_03264.png,2,2
mnist_03265.png,4,4
mnist_03266.png,0,0
mnist_03267.png,6,6
mnist_03268.png,9,9
mnist_03269.png,3,3
mnist_03270.png,1,1
mnist_03271.png,2,2
mnist_03272.png,7,7
mnist_03273.png,9,9
mnist_03274.png,8,8
mnist_03275.png,7,7
mnist_03276.png,7,7
mnist_03277.png,1,1
mnist_03278.png,8,8
mnist_03279.png,0,0
mnist_03280.png,5,5
mnist_03281.png,4,4
mnist_03282.png,9,9
mnist_03283.png,3,3
mnist_03284.png,5,5
mnist_03285.png,5,5
mnist_03286.png,6,6
mnist_03287.png,1,1
mnist_03288.png,0,0
mnist_03289.png,2,2
mnist_03290.png,2,2
mnist_03291.png,7,7
mnist_03292.png,2,2
mnist_03293.png,4,4
mnist_03294.png,9,9
mnist_03295.png,1,1
mnist_03296.png,1,1
mnist_03297.png,9,9
mnist_03298.png,0,0
mnist_03299.png,5,5
mnist_03300.png,3,3
mnist_03301.png,3,3
mnist_03302.png,8,8
mnist_03303.png,1,1
mnist_03304.png,3,3
mnist_03305.png,4,4
mnist_03306.png,6,6
mnist_03307.png,1,1
mnist_03308.png,5,5
mnist_03309.png,8,8
mnist_03310.png,3,3
mnist_03311.png,1,1
mnist_03312.png,3,3
mnist_03313.png,3,3
mnist_03314.png,3,3
mnist_03315.png,2,2
mnist_03316.png,6,6
mnist_03317.png,6,6
mnist_03318.png,5,5
mnist_03319.png,6,6
mnist_03320.png,8,8
mnist_03321.png,8,8
mnist_03322.png,2,2
mnist_03323.png,5,5
mnist_03324.png,0,0
mnist_03325.png,0,0
mnist_03326.png,3,3
mnist_03327.png,1,1
mnist_03328.png,4,4
mnist_03329.png,2,2
mnist_03330.png,5,5
mnist_03331.png,1,1
mnist_03332.png,2,2
mnist_03333.png,5,5
mnist_03334.png,0,0
mnist_03335.png,1,1
mnist_03336.png,0,0
mnist_03337.png,9,9
mnist_03338.png,3,3
mnist_03339.png,3,3
mnist_03340.png,7,7
mnist_03341.png,0,0
mnist_03342.png,7,7
mnist_03343.png,6,6
mnist_03344.png,9,9
mnist_03345.png,9,9
mnist_03346.png,7,7
mnist_03347.png,8,8
mnist_03348.png,2,2
mnist_03349.png,6,6
mnist_03350.png,6,6
mnist_03351.png,3,3
mnist_03352.png,6,6
mnist_03353.png,7,7
mnist_03354.png,7,7
mnist_03355.png,2,2
mnist_03356.png,9,9
mnist_03357.png,4,4
mnist_03358.png,9,9
mnist_03359.png,3,3
mnist_03360.png,3,3
mnist_03361.png,5,5
mnist_03362.png,8,8
mnist_03363.png,1,1
mnist_03364.png,8,8
mnist_03365.png,4,4
mnist_03366.png,5,5
mnist_03367.png,0,0
mnist_03368.png,5,5
mnist_03369.png,2,2
mnist_03370.png,3,3
mnist_03371.png,6,6
mnist_03372.png,7,7
mnist_03373.png,5,5
mnist_03374.png,1,1
